L1D_LOAD_access,L1D_LOAD_avg_miss_penalty,L1D_LOAD_hit,L1D_LOAD_hit_pct,L1D_LOAD_miss,L1D_LOAD_miss_pct,L1D_RFO_access,L1D_RFO_avg_miss_penalty,L1D_RFO_hit,L1D_RFO_hit_pct,L1D_RFO_miss,L1D_RFO_miss_pct,L1D_TOTAL_access,L1D_TOTAL_avg_miss_penalty,L1D_TOTAL_hit,L1D_TOTAL_hit_pct,L1D_TOTAL_miss,L1D_TOTAL_miss_pct,L1D_WRITEBACK_access,L1D_WRITEBACK_avg_miss_penalty,L1D_WRITEBACK_hit,L1D_WRITEBACK_hit_pct,L1D_WRITEBACK_miss,L1D_WRITEBACK_miss_pct,L2C_LOAD_access,L2C_LOAD_avg_miss_penalty,L2C_LOAD_hit,L2C_LOAD_hit_pct,L2C_LOAD_miss,L2C_LOAD_miss_pct,L2C_RFO_access,L2C_RFO_avg_miss_penalty,L2C_RFO_hit,L2C_RFO_hit_pct,L2C_RFO_miss,L2C_RFO_miss_pct,L2C_TOTAL_access,L2C_TOTAL_avg_miss_penalty,L2C_TOTAL_hit,L2C_TOTAL_hit_pct,L2C_TOTAL_miss,L2C_TOTAL_miss_pct,L2C_WRITEBACK_access,L2C_WRITEBACK_avg_miss_penalty,L2C_WRITEBACK_hit,L2C_WRITEBACK_hit_pct,L2C_WRITEBACK_miss,L2C_WRITEBACK_miss_pct,LLC0_LOAD_access,LLC0_LOAD_avg_miss_penalty,LLC0_LOAD_hit,LLC0_LOAD_hit_pct,LLC0_LOAD_miss,LLC0_LOAD_miss_pct,LLC0_RFO_access,LLC0_RFO_avg_miss_penalty,LLC0_RFO_hit,LLC0_RFO_hit_pct,LLC0_RFO_miss,LLC0_RFO_miss_pct,LLC0_TOTAL_access,LLC0_TOTAL_avg_miss_penalty,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,LLC0_WRITEBACK_access,LLC0_WRITEBACK_avg_miss_penalty,LLC0_WRITEBACK_hit,LLC0_WRITEBACK_hit_pct,LLC0_WRITEBACK_miss,LLC0_WRITEBACK_miss_pct,allocated_pages,avg_rrpv_increment_rounds,common_path_rate,cycles,data_store_evictions,data_store_fills_avg,data_store_fills_cv,data_store_fills_max,data_store_fills_min,data_store_fills_total,data_store_occupancy_0,data_store_occupancy_1,data_store_occupancy_10,data_store_occupancy_11,data_store_occupancy_12,data_store_occupancy_13,data_store_occupancy_14,data_store_occupancy_15,data_store_occupancy_16,data_store_occupancy_2,data_store_occupancy_3,data_store_occupancy_4,data_store_occupancy_5,data_store_occupancy_6,data_store_occupancy_7,data_store_occupancy_8,data_store_occupancy_9,deferred_sos_dirty_writebacks,deferred_sos_services,dram_pages,final_rrpv_0,final_rrpv_1,final_rrpv_2,final_rrpv_3,final_rrpv_4,final_rrpv_5,final_rrpv_6,final_rrpv_7,instructions,ipc,llc_avg_miss_latency,llc_security_mode,major_fault,minor_fault,mode,no_of_sos_triggered,rrpv_sampled_evictions,rrpv_total_rounds,sos_forced_selections,sos_percentage,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,ssl_common_selections,stale_tag_repairs,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_0,tag_occ_skew0_1,tag_occ_skew0_10,tag_occ_skew0_11,tag_occ_skew0_12,tag_occ_skew0_13,tag_occ_skew0_14,tag_occ_skew0_2,tag_occ_skew0_3,tag_occ_skew0_4,tag_occ_skew0_5,tag_occ_skew0_6,tag_occ_skew0_7,tag_occ_skew0_8,tag_occ_skew0_9,tag_occ_skew0_avg,tag_occ_skew1_0,tag_occ_skew1_1,tag_occ_skew1_10,tag_occ_skew1_11,tag_occ_skew1_12,tag_occ_skew1_13,tag_occ_skew1_14,tag_occ_skew1_2,tag_occ_skew1_3,tag_occ_skew1_4,tag_occ_skew1_5,tag_occ_skew1_6,tag_occ_skew1_7,tag_occ_skew1_8,tag_occ_skew1_9,tag_occ_skew1_avg,tag_store_full_events,tag_utilization,total_miss_at_tag_array,trace,victim_rrpv_0,victim_rrpv_1,victim_rrpv_2,victim_rrpv_3,victim_rrpv_4,victim_rrpv_5,victim_rrpv_6,victim_rrpv_7
28866315,133.308,23549812,81.5823,5316503,18.4177,7255323,181.616,6980357,96.2101,274966,3.78985,36121638,135.684,30530169,84.5204,5591469,15.4796,0,0.0,0,0.0,0,0.0,5316502,155.081,1278235,24.0428,4038267,75.9572,274966,172.777,10241,3.72446,264725,96.2755,6666268,156.168,2363235,35.4506,4303033,64.5494,1074800,0.0,1074759,99.9962,41,0.00381466,4038265,136.692,590370,14.6194,3447895,85.3806,264725,144.554,19140,7.23014,245585,92.7699,5218480,131.03,1350659,25.8822,3867821,74.1178,915490,0.0,741149,80.9565,174341,19.0435,28227,,,967785818,7196891.0,3530.11,0.0166846,3738.0,3333.0,7229659.0,0.0,2342.0,9122.0,11302.0,14236.0,19302.0,31036.0,62820.0,14240214.0,2640.0,2972.0,3464.0,3746.0,4398.0,5296.0,6238.0,7422.0,,,1048576,,,,,,,,,200000003,0.206657,131.03,mirage,0,28227,mirage,0.0,,,,0.0,,,,,,,,,3616299.0,3613360.0,0.0,0.0,194.0,17.0,0.0,0.0,0.0,1.0,2.0,23.0,71.0,166.0,398.0,619.0,557.0,7.97314,0.0,0.0,218.0,14.0,0.0,0.0,0.0,1.0,4.0,13.0,60.0,176.0,398.0,579.0,585.0,8.02686,,,7229659.0,bfs-10.trace.gz,,,,,,,,
28877464,122.316,23560964,81.5894,5316500,18.4106,7245935,180.941,6970969,96.2052,274966,3.79476,36123399,125.199,30531933,84.5212,5591466,15.4788,0,0.0,0,0.0,0,0.0,5316499,140.603,1278234,24.0428,4038265,75.9572,274966,172.051,10240,3.7241,264726,96.2759,6666264,142.537,2363232,35.4506,4303032,64.5494,1074799,0.0,1074758,99.9962,41,0.00381467,4038265,131.484,776009,19.2164,3262256,80.7836,264726,149.967,22218,8.39283,242508,91.6072,5218481,127.648,1573263,30.1479,3645218,69.8521,915490,0.0,775036,84.6581,140454,15.3419,28227,0.147893,,932513092,6856762.0,3364.03,0.0269481,3792.0,3058.0,6889530.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,13715572.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,5686.0,5217.0,3824.0,2889.0,2515.0,2578.0,6940.0,3119.0,200000003,0.214474,127.648,srrip,0,28227,srrip,,6889552.0,1018915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfs-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889552.0
30948079,114.999,25829221,83.4599,5118858,16.5401,6219149,171.024,5983620,96.2128,235529,3.78716,37167228,117.463,31812841,85.5938,5354387,14.4062,0,0.0,0,0.0,0,0.0,5118860,162.533,1981921,38.718,3136939,61.282,235529,162.237,9307,3.95153,226222,96.0485,5949674,162.513,2586497,43.4729,3363177,56.5271,595285,0.0,595269,99.9973,16,0.00268779,3136939,131.646,179445,5.72039,2957494,94.2796,226222,128.146,7849,3.4696,218373,96.5304,3925045,129.088,692170,17.6347,3232875,82.3653,561884,0.0,504876,89.8541,57008,10.1459,27221,0.130137,99.9897,936023033,6823056.0,3347.57,0.000212451,3351.0,3346.0,6855824.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,13648160.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,302.0,704.0,1048576,1111.0,2130.0,2065.0,2054.0,2003.0,2081.0,12464.0,8860.0,200000000,0.21367,129.088,enigma,0,27221,enigma,704.0,6855123.0,892106.0,704.0,0.0102686,704.0,1.0,0.0,0.0102686,6855123.0,0.0,6.00537,5.99463,3428309.0,3427515.0,0.0,0.0,228.0,18.0,0.0,0.0,0.0,1.0,6.0,19.0,75.0,185.0,384.0,562.0,570.0,7.99463,0.0,0.0,221.0,24.0,0.0,0.0,0.0,1.0,3.0,28.0,64.0,188.0,384.0,553.0,582.0,8.00537,0.0,0.571429,6855827.0,bfs-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855123.0
30947374,117.549,25828517,83.4595,5118857,16.5405,6205944,171.308,5970415,96.2048,235529,3.79522,37153318,119.914,31798932,85.5884,5354386,14.4116,0,0.0,0,0.0,0,0.0,5118859,166.702,1981918,38.718,3136941,61.282,235529,162.531,9307,3.95153,226222,96.0485,5949673,166.421,2586494,43.4729,3363179,56.5271,595285,0.0,595269,99.9973,16,0.00268779,3136941,133.25,116287,3.70702,3020654,96.293,226222,129.703,9977,4.41027,216245,95.5897,3925047,128.283,568802,14.4916,3356245,85.5084,561884,0.0,442538,78.7597,119346,21.2403,27221,,,945924578,7102035.0,3483.79,0.0173254,3690.0,3283.0,7134803.0,0.0,2336.0,9026.0,11114.0,14738.0,20488.0,30912.0,61408.0,14050516.0,2618.0,3026.0,3392.0,3844.0,4650.0,5168.0,6166.0,7436.0,,,1048576,,,,,,,,,200000000,0.211433,128.283,mirage,0,27221,mirage,0.0,,,,0.0,,,,,,,,,3566584.0,3568219.0,0.0,0.0,232.0,23.0,0.0,0.0,0.0,2.0,8.0,26.0,73.0,195.0,362.0,570.0,557.0,7.98193,0.0,1.0,225.0,15.0,0.0,0.0,0.0,0.0,5.0,19.0,68.0,180.0,357.0,607.0,571.0,8.01807,,,7134803.0,bfs-14.trace.gz,,,,,,,,
30948937,110.383,25830069,83.4603,5118868,16.5397,6202713,171.65,5967184,96.2028,235529,3.79719,37151650,113.078,31797253,85.5877,5354397,14.4123,0,0.0,0,0.0,0,0.0,5118869,155.0,1981928,38.7181,3136941,61.2819,235529,162.89,9307,3.95153,226222,96.0485,5949684,155.53,2586505,43.473,3363179,56.527,595286,0.0,595270,99.9973,16,0.00268778,3136941,127.843,178421,5.68774,2958520,94.3123,226222,133.253,8304,3.67073,217918,96.3293,3925047,125.916,690622,17.5953,3234425,82.4047,561884,0.0,503897,89.6799,57987,10.3201,27221,0.130249,,916334305,6823183.0,3347.63,0.0245248,3644.0,3083.0,6855951.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,13648414.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1230.0,2250.0,2198.0,2155.0,2164.0,2147.0,12102.0,8522.0,200000000,0.218261,125.916,srrip,0,27221,srrip,,6855951.0,892984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfs-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855951.0
28610364,119.677,22947343,80.2064,5663021,19.7936,6898021,176.946,6630065,96.1155,267956,3.88453,35508385,122.265,29577408,83.297,5930977,16.703,0,0.0,0,0.0,0,0.0,5663020,146.461,1639380,28.9489,4023640,71.0511,267956,168.686,11171,4.16897,256785,95.831,6886035,147.793,2605577,37.8386,4280458,62.1614,955059,0.0,955026,99.9965,33,0.00345528,4023640,135.869,826742,20.5471,3196898,79.4529,256785,140.664,19544,7.61104,237241,92.389,5087859,132.604,1560589,30.6728,3527270,69.3272,807434,0.0,714303,88.4658,93131,11.5342,29543,0.178896,99.9905,909820272,7319431.0,3589.94,0.000212322,3593.0,3589.0,7352199.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14640910.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,350.0,700.0,1048576,1037.0,2167.0,2059.0,2121.0,2188.0,2215.0,12225.0,8756.0,200000001,0.219824,132.604,enigma,0,29543,enigma,700.0,7351500.0,1315154.0,700.0,0.00952096,700.0,1.0,0.0,0.00952096,7351500.0,0.0,5.97266,6.02734,3675633.0,3676566.0,0.0,0.0,230.0,25.0,0.0,0.0,0.0,0.0,2.0,20.0,79.0,166.0,395.0,556.0,575.0,8.02734,0.0,0.0,241.0,28.0,0.0,0.0,0.0,0.0,5.0,24.0,88.0,188.0,392.0,551.0,531.0,7.97266,0.0,0.571429,7352200.0,bfs-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7351500.0
28594985,125.741,22931956,80.1957,5663029,19.8043,6889707,179.228,6621751,96.1108,267956,3.88922,35484692,128.158,29553707,83.2858,5930985,16.7142,0,0.0,0,0.0,0,0.0,5663028,155.003,1639389,28.949,4023639,71.051,267956,171.104,11171,4.16897,256785,95.831,6886043,155.968,2605586,37.8387,4280457,62.1613,955059,0.0,955026,99.9965,33,0.00345528,4023639,138.161,630400,15.6674,3393239,84.3326,256785,141.328,16175,6.29904,240610,93.701,5087858,132.739,1299829,25.5477,3788029,74.4523,807434,0.0,653254,80.9049,154180,19.0951,29543,,,923861261,7929823.0,3887.98,0.0160153,4099.0,3689.0,7962591.0,0.0,2318.0,8842.0,11350.0,14132.0,19918.0,30758.0,64606.0,15704102.0,2634.0,2926.0,3458.0,4064.0,4468.0,5208.0,6094.0,7536.0,,,1048576,,,,,,,,,200000001,0.216483,132.739,mirage,0,29543,mirage,0.0,,,,0.0,,,,,,,,,3981289.0,3981302.0,0.0,0.0,235.0,17.0,0.0,0.0,0.0,1.0,5.0,25.0,76.0,161.0,391.0,571.0,566.0,8.00732,0.0,0.0,237.0,20.0,0.0,0.0,0.0,1.0,9.0,29.0,80.0,168.0,371.0,568.0,565.0,7.99268,,,7962591.0,bfs-3.trace.gz,,,,,,,,
28612411,115.1,22949393,80.2078,5663018,19.7922,6874798,176.342,6606842,96.1023,267956,3.89766,35487209,117.867,29556235,83.287,5930974,16.713,0,0.0,0,0.0,0,0.0,5663017,140.021,1639376,28.9488,4023641,71.0512,267956,168.082,11171,4.16897,256785,95.831,6886032,141.703,2605573,37.8385,4280459,62.1615,955059,0.0,955026,99.9965,33,0.00345528,4023641,132.868,828641,20.5943,3195000,79.4057,256785,144.494,19703,7.67296,237082,92.327,5087860,129.519,1545736,30.3809,3542124,69.6191,807434,0.0,697392,86.3714,110042,13.6286,29543,0.175399,,890697320,7357190.0,3608.38,0.0397568,4330.0,3203.0,7389958.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14716428.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1226.0,2189.0,2244.0,2260.0,2331.0,2384.0,11879.0,8255.0,200000001,0.224543,129.519,srrip,0,29543,srrip,,7390045.0,1296204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfs-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390045.0
30526554,128.375,25601989,83.8679,4924565,16.1321,7209387,177.095,6964220,96.5993,245167,3.40066,37735941,130.685,32566209,86.3002,5169732,13.6998,0,0.0,0,0.0,0,0.0,4924564,163.653,1525305,30.9734,3399259,69.0266,245167,168.587,9778,3.9883,235389,96.0117,5895437,163.971,2260771,38.3478,3634666,61.6522,725706,0.0,725688,99.9975,18,0.00248034,3399259,135.391,254967,7.50066,3144292,92.4993,235389,135.91,10209,4.33708,225180,95.6629,4309507,132.41,863293,20.0323,3446214,79.9677,674859,0.0,598117,88.6284,76742,11.3716,27397,0.135327,99.9886,970154668,7088889.0,3477.37,0.000188744,3481.0,3476.0,7121657.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14179826.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,370.0,811.0,1048576,1691.0,2704.0,2279.0,2187.0,2467.0,2378.0,11297.0,7765.0,200000000,0.206153,132.41,enigma,0,27397,enigma,811.0,7120848.0,963645.0,811.0,0.0113878,811.0,1.0,0.0,0.0113878,7120848.0,0.0,6.00146,5.99854,3562922.0,3558735.0,0.0,1.0,218.0,24.0,0.0,0.0,0.0,1.0,7.0,17.0,70.0,177.0,382.0,600.0,551.0,7.99854,0.0,0.0,224.0,26.0,0.0,0.0,0.0,0.0,6.0,19.0,80.0,173.0,382.0,587.0,551.0,8.00146,0.0,0.571429,7121659.0,bfs-8.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120848.0
30522452,132.051,25597894,83.8658,4924558,16.1342,7198521,177.323,6953355,96.5942,245166,3.40578,37720973,134.198,32551249,86.2948,5169724,13.7052,0,0.0,0,0.0,0,0.0,4924557,168.98,1525297,30.9733,3399260,69.0267,245166,168.839,9777,3.98791,235389,96.0121,5895429,168.97,2260762,38.3477,3634667,61.6523,725706,0.0,725688,99.9975,18,0.00248034,3399260,137.431,169269,4.97958,3229991,95.0204,235389,137.246,11995,5.09582,223394,94.9042,4309508,131.983,713886,16.5654,3595622,83.4346,674859,0.0,532622,78.9234,142237,21.0766,27397,,,983887532,7397124.0,3627.88,0.0165775,3874.0,3442.0,7429892.0,0.0,2368.0,8822.0,11534.0,14534.0,19828.0,30902.0,65964.0,14636968.0,2660.0,2986.0,3442.0,3938.0,4428.0,5268.0,5974.0,7400.0,,,1048576,,,,,,,,,200000000,0.203275,131.983,mirage,0,27397,mirage,0.0,,,,0.0,,,,,,,,,3713433.0,3716459.0,0.0,0.0,244.0,19.0,0.0,0.0,0.0,0.0,7.0,21.0,72.0,185.0,371.0,582.0,547.0,8.00781,0.0,0.0,243.0,31.0,0.0,0.0,0.0,0.0,3.0,34.0,77.0,191.0,350.0,600.0,519.0,7.99219,,,7429892.0,bfs-8.trace.gz,,,,,,,,
30527187,123.329,25602621,83.8683,4924566,16.1317,7194894,177.656,6949727,96.5925,245167,3.40751,37722081,125.905,32552348,86.2952,5169733,13.7048,0,0.0,0,0.0,0,0.0,4924565,156.343,1525306,30.9734,3399259,69.0266,245167,169.173,9778,3.9883,235389,96.0117,5895438,157.173,2260772,38.3478,3634666,61.6522,725706,0.0,725688,99.9975,18,0.00248034,3399259,131.755,253813,7.46672,3145446,92.5333,235389,141.024,10659,4.52825,224730,95.4718,4309507,129.26,858178,19.9136,3451329,80.0864,674859,0.0,593706,87.9748,81153,12.0252,27397,0.134975,,949913355,7096980.0,3481.32,0.0259374,3831.0,3219.0,7129748.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14196008.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1714.0,2730.0,2186.0,2217.0,2778.0,2727.0,11011.0,7405.0,200000000,0.210546,129.26,srrip,0,27397,srrip,,7129748.0,962336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfs-8.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129748.0
42937324,81.5212,27538892,64.1374,15398432,35.8626,61546,0.0,61546,100.0,0,0.0,42998870,81.5212,27600438,64.1888,15398432,35.8112,0,0.0,0,0.0,0,0.0,15398432,94.737,4620541,30.0066,10777891,69.9934,0,0.0,0,0.0,0,0.0,15450405,94.7362,4672430,30.2415,10777975,69.7585,51973,0.0,51889,99.8384,84,0.161622,10777891,167.148,7120329,66.0642,3657562,33.9358,0,0.0,0,0.0,0,0.0,10829883,167.123,7171775,66.2221,3658108,33.7779,51992,0.0,51446,98.9498,546,1.05016,30934,0.309059,99.9983,1187449242,7437004.0,3647.35,0.000141782,3650.0,3647.0,7469772.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14876056.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,36.0,129.0,1048576,6596.0,8145.0,4180.0,2502.0,1650.0,1166.0,5568.0,2961.0,200000000,0.168428,167.123,enigma,0,30934,enigma,129.0,7469643.0,2308562.0,129.0,0.00172696,129.0,1.0,0.0,0.00172696,7469643.0,0.0,6.01318,5.98682,3740606.0,3729166.0,0.0,0.0,178.0,13.0,0.0,0.0,0.0,0.0,1.0,15.0,47.0,164.0,421.0,676.0,533.0,7.98682,0.0,0.0,163.0,14.0,0.0,0.0,0.0,0.0,3.0,19.0,45.0,151.0,385.0,696.0,572.0,8.01318,0.0,0.571429,7469772.0,cc-13.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7469643.0
43310551,101.387,27912125,64.4465,15398426,35.5535,61546,0.0,61546,100.0,0,0.0,43372097,101.387,27973671,64.4969,15398426,35.5031,0,0.0,0,0.0,0,0.0,15398426,123.127,4620571,30.0068,10777855,69.9932,0,0.0,0,0.0,0,0.0,15450399,123.126,4672460,30.2417,10777939,69.7583,51973,0.0,51889,99.8384,84,0.161622,10777855,165.095,5221343,48.4451,5556512,51.5549,0,0.0,0,0.0,0,0.0,10829847,164.91,5267106,48.6351,5562741,51.3649,51992,0.0,45763,88.0193,6229,11.9807,30934,,,1326768625,11048552.0,5410.8,0.0134902,5667.0,5175.0,11081320.0,0.0,2288.0,8974.0,10990.0,14330.0,18872.0,31450.0,63442.0,21942970.0,2644.0,3030.0,3476.0,3996.0,4472.0,5424.0,6104.0,7410.0,,,1048576,,,,,,,,,200000000,0.150742,164.91,mirage,0,30934,mirage,0.0,,,,0.0,,,,,,,,,5540028.0,5541292.0,0.0,0.0,192.0,9.0,0.0,0.0,0.0,1.0,4.0,14.0,62.0,178.0,380.0,647.0,561.0,7.98438,0.0,0.0,181.0,13.0,0.0,0.0,0.0,1.0,3.0,14.0,64.0,144.0,406.0,628.0,594.0,8.01562,,,11081320.0,cc-13.trace.gz,,,,,,,,
42947011,78.3844,27548588,64.1455,15398423,35.8545,61546,0.0,61546,100.0,0,0.0,43008557,78.3844,27610134,64.1968,15398423,35.8032,0,0.0,0,0.0,0,0.0,15398423,90.2568,4620541,30.0066,10777882,69.9934,0,0.0,0,0.0,0,0.0,15450396,90.2561,4672430,30.2415,10777966,69.7585,51973,0.0,51889,99.8384,84,0.161622,10777882,163.189,7063304,65.5352,3714578,34.4648,0,0.0,0,0.0,0,0.0,10829874,163.097,7113212,65.6814,3716662,34.3186,51992,0.0,49908,95.9917,2084,4.00831,30934,0.302365,,1161604561,7558732.0,3706.79,0.131927,5794.0,2434.0,7591500.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,15119512.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,7172.0,7616.0,3946.0,2562.0,1727.0,1201.0,5617.0,2927.0,200000000,0.172176,163.097,srrip,0,30934,srrip,,7591500.0,2295406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc-13.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591500.0
41910950,81.9559,26927750,64.2499,14983200,35.7501,64741,0.0,64741,100.0,0,0.0,41975691,81.9559,26992491,64.3051,14983200,35.6949,0,0.0,0,0.0,0,0.0,14983201,95.5597,4522585,30.1844,10460616,69.8156,0,0.0,0,0.0,0,0.0,15037737,95.559,4577043,30.437,10460694,69.563,54536,0.0,54458,99.857,78,0.143025,10460618,168.765,6894061,65.9049,3566557,34.0951,0,0.0,0,0.0,0,0.0,10515166,168.738,6948052,66.0765,3567114,33.9235,54548,0.0,53991,98.9789,557,1.02112,30182,0.309264,99.9981,1039825384,7265437.0,3563.58,0.000157843,3566.0,3563.0,7298205.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14532922.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,39.0,138.0,1048576,6602.0,8220.0,4088.0,2522.0,1652.0,1222.0,5541.0,2921.0,200000000,0.19234,168.738,enigma,0,30182,enigma,138.0,7298067.0,2257028.0,138.0,0.00189088,138.0,1.0,0.0,0.00189088,7298067.0,0.0,6.03418,5.96582,3651882.0,3646323.0,0.0,0.0,163.0,13.0,0.0,0.0,0.0,0.0,2.0,9.0,69.0,180.0,390.0,654.0,568.0,7.96582,0.0,0.0,173.0,12.0,0.0,0.0,0.0,0.0,1.0,9.0,52.0,157.0,398.0,649.0,597.0,8.03418,0.0,0.571429,7298205.0,cc-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298067.0
42329331,102.174,27346188,64.6034,14983143,35.3966,64741,0.0,64741,100.0,0,0.0,42394072,102.174,27410929,64.6575,14983143,35.3425,0,0.0,0,0.0,0,0.0,14983144,124.529,4522540,30.1842,10460604,69.8158,0,0.0,0,0.0,0,0.0,15037680,124.528,4576998,30.4369,10460682,69.5631,54536,0.0,54458,99.857,78,0.143025,10460606,167.504,5058011,48.3529,5402595,51.6471,0,0.0,0,0.0,0,0.0,10515154,167.309,5106268,48.561,5408886,51.439,54548,0.0,48257,88.467,6291,11.533,30182,,,1158146205,10774556.0,5277.01,0.0136183,5559.0,5051.0,10807324.0,0.0,2326.0,8736.0,11082.0,13878.0,19308.0,29190.0,66504.0,21394782.0,2616.0,3042.0,3442.0,3916.0,4338.0,5234.0,6158.0,7328.0,,,1048576,,,,,,,,,200000000,0.17269,167.309,mirage,0,30182,mirage,0.0,,,,0.0,,,,,,,,,5405459.0,5401865.0,0.0,0.0,202.0,10.0,0.0,0.0,0.0,1.0,2.0,22.0,50.0,192.0,403.0,601.0,565.0,7.97949,0.0,0.0,187.0,13.0,0.0,0.0,0.0,0.0,3.0,13.0,68.0,168.0,352.0,656.0,588.0,8.02051,,,10807324.0,cc-14.trace.gz,,,,,,,,
41922673,78.8699,26939491,64.26,14983182,35.74,64741,0.0,64741,100.0,0,0.0,41987414,78.8699,27004232,64.3151,14983182,35.6849,0,0.0,0,0.0,0,0.0,14983183,91.1412,4522576,30.1843,10460607,69.8157,0,0.0,0,0.0,0,0.0,15037719,91.1405,4577034,30.437,10460685,69.563,54536,0.0,54458,99.857,78,0.143025,10460609,164.827,6835423,65.3444,3625186,34.6556,0,0.0,0,0.0,0,0.0,10515157,164.729,6887812,65.5037,3627345,34.4963,54548,0.0,52389,96.042,2159,3.95798,30182,0.302101,,1017238321,7388609.0,3623.72,0.131491,6150.0,2486.0,7421377.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14779266.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,7619.0,7382.0,3958.0,2507.0,1605.0,1141.0,5681.0,2875.0,200000000,0.196611,164.729,srrip,0,30182,srrip,,7421377.0,2242005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7421377.0
