trace,mode,suite,instructions,ipc,cycles,LLC0_TOTAL_access,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,llc_avg_miss_latency,mpki,data_store_evictions,data_store_fills_total,data_store_fills_avg,data_store_fills_cv,data_store_fills_min,data_store_fills_max,common_path_rate,ssl_common_selections,avg_rrpv_increment_rounds,rrpv_sampled_evictions,rrpv_total_rounds,no_of_sos_triggered,deferred_sos_services,deferred_sos_dirty_writebacks,sos_percentage,sos_forced_selections,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,tag_store_full_events,tag_utilization,total_miss_at_tag_array,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_avg,tag_occ_skew1_avg,allocated_pages,dram_pages,major_fault,minor_fault,llc_security_mode
654.roms_s-842B.champsimtrace.xz,enigma,spec2017,200000000,0.491292,407089578,,,,,,,,,,,,,,99.9981,,,,,1,,,,,,,,0.00185908,,,53790,,,,,,,1202,,0,1202,
654.roms_s-842B.champsimtrace.xz,mirage,spec2017,200000000,0.490976,407351938,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,57584,,,,,,,1202,,0,1202,
654.roms_s-842B.champsimtrace.xz,srrip,spec2017,200000000,0.491374,407022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,,0,1202,
657.xz_s-2302B.champsimtrace.xz,enigma,spec2017,200000001,0.649299,308024619,,,,,,,,,,,,,,99.9954,,,,,29,,,,,,,,0.00455609,,,636511,,,,,,,9188,,0,9188,
657.xz_s-2302B.champsimtrace.xz,mirage,spec2017,200000001,0.64659,309315073,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,676213,,,,,,,9188,,0,9188,
657.xz_s-2302B.champsimtrace.xz,srrip,spec2017,200000001,0.649998,307693372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9188,,0,9188,
657.xz_s-3167B.champsimtrace.xz,enigma,spec2017,200000000,0.743597,268962727,,,,,,,,,,,,,,99.9955,,,,,23,,,,,,,,0.00449359,,,511840,,,,,,,9153,,0,9153,
657.xz_s-3167B.champsimtrace.xz,mirage,spec2017,200000000,0.739659,270394965,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,526708,,,,,,,9153,,0,9153,
657.xz_s-3167B.champsimtrace.xz,srrip,spec2017,200000000,0.746106,268058549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9153,,0,9153,
657.xz_s-4994B.champsimtrace.xz,enigma,spec2017,200000001,0.629512,317706610,,,,,,,,,,,,,,99.9955,,,,,17,,,,,,,,0.00452941,,,375325,,,,,,,3086,,0,3086,
657.xz_s-4994B.champsimtrace.xz,mirage,spec2017,200000001,0.629189,317869547,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,338477,,,,,,,3086,,0,3086,
657.xz_s-4994B.champsimtrace.xz,srrip,spec2017,200000001,0.629628,317647765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086,,0,3086,
bc-0.trace.gz,enigma,gap,200000002,0.130212,1535952694,,,,,,,,,,,,,,99.9948,,,,,947,,,,,,,,0.00515816,,,18359267,,,,,,,37417,,0,37417,
bc-0.trace.gz,mirage,gap,200000002,0.128211,1559924202,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,20490503,,,,,,,37417,,0,37417,
bc-0.trace.gz,srrip,gap,200000002,0.133031,1503407078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37417,,0,37417,
bc-12.trace.gz,enigma,gap,200000003,0.137039,1459433390,,,,,,,,,,,,,,99.9956,,,,,798,,,,,,,,0.00438332,,,18205386,,,,,,,37408,,0,37408,
bc-12.trace.gz,mirage,gap,200000003,0.13448,1487209885,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,20516069,,,,,,,37408,,0,37408,
bc-12.trace.gz,srrip,gap,200000003,0.139924,1429344027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37408,,0,37408,
bc-3.trace.gz,enigma,gap,200000003,0.143049,1398119649,,,,,,,,,,,,,,99.9949,,,,,889,,,,,,,,0.00506832,,,17540331,,,,,,,37418,,0,37418,
bc-3.trace.gz,mirage,gap,200000003,0.139854,1430061721,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,19778531,,,,,,,37418,,0,37418,
bc-3.trace.gz,srrip,gap,200000003,0.146297,1367085102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37418,,0,37418,
bc-5.trace.gz,enigma,gap,200000002,0.230583,867368480,,,,,,,,,,,,,,99.9961,,,,,578,,,,,,,,0.00391264,,,14772636,,,,,,,37424,,0,37424,
bc-5.trace.gz,mirage,gap,200000002,0.217665,918843619,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,18014637,,,,,,,37424,,0,37424,
bc-5.trace.gz,srrip,gap,200000002,0.236195,846756238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37424,,0,37424,
bfs-10.trace.gz,enigma,gap,200000003,0.210034,952224909,,,,,,,,,,,,,,99.99,,,,,686,,,,,,,,0.00998712,,,6868850,,,,,,,28227,,0,28227,
bfs-10.trace.gz,mirage,gap,200000003,0.206657,967785818,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7229659,,,,,,,28227,,0,28227,
bfs-10.trace.gz,srrip,gap,200000003,0.214474,932513092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28227,,0,28227,
bfs-14.trace.gz,enigma,gap,200000000,0.21367,936023033,,,,,,,,,,,,,,99.9897,,,,,704,,,,,,,,0.0102686,,,6855827,,,,,,,27221,,0,27221,
bfs-14.trace.gz,mirage,gap,200000000,0.211433,945924578,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7134803,,,,,,,27221,,0,27221,
bfs-14.trace.gz,srrip,gap,200000000,0.218261,916334305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27221,,0,27221,
bfs-3.trace.gz,enigma,gap,200000001,0.219824,909820272,,,,,,,,,,,,,,99.9905,,,,,700,,,,,,,,0.00952096,,,7352200,,,,,,,29543,,0,29543,
bfs-3.trace.gz,mirage,gap,200000001,0.216483,923861261,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7962591,,,,,,,29543,,0,29543,
bfs-3.trace.gz,srrip,gap,200000001,0.224543,890697320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29543,,0,29543,
bfs-8.trace.gz,enigma,gap,200000000,0.206153,970154668,,,,,,,,,,,,,,99.9886,,,,,811,,,,,,,,0.0113878,,,7121659,,,,,,,27397,,0,27397,
bfs-8.trace.gz,mirage,gap,200000000,0.203275,983887532,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7429892,,,,,,,27397,,0,27397,
bfs-8.trace.gz,srrip,gap,200000000,0.210546,949913355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27397,,0,27397,
cc-13.trace.gz,enigma,gap,200000000,0.168428,1187449242,,,,,,,,,,,,,,99.9983,,,,,129,,,,,,,,0.00172696,,,7469772,,,,,,,30934,,0,30934,
cc-13.trace.gz,mirage,gap,200000000,0.150742,1326768625,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,11081320,,,,,,,30934,,0,30934,
cc-13.trace.gz,srrip,gap,200000000,0.172176,1161604561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30934,,0,30934,
cc-14.trace.gz,enigma,gap,200000000,0.19234,1039825384,,,,,,,,,,,,,,99.9981,,,,,138,,,,,,,,0.00189088,,,7298205,,,,,,,30182,,0,30182,
cc-14.trace.gz,mirage,gap,200000000,0.17269,1158146205,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,10807324,,,,,,,30182,,0,30182,
cc-14.trace.gz,srrip,gap,200000000,0.196611,1017238321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30182,,0,30182,
cc-5.trace.gz,enigma,gap,200000000,0.221752,901910139,,,,,,,,,,,,,,99.9982,,,,,125,,,,,,,,0.00175205,,,7134480,,,,,,,29430,,0,29430,
cc-5.trace.gz,mirage,gap,200000000,0.199747,1001265571,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,10555808,,,,,,,29430,,0,29430,
cc-5.trace.gz,srrip,gap,200000000,0.226754,882014335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29430,,0,29430,
cc-6.trace.gz,enigma,gap,200000000,0.151628,1319015652,,,,,,,,,,,,,,99.9981,,,,,150,,,,,,,,0.00187039,,,8019716,,,,,,,33133,,0,33133,
cc-6.trace.gz,mirage,gap,200000000,0.135622,1474691256,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,11910436,,,,,,,33133,,0,33133,
cc-6.trace.gz,srrip,gap,200000001,0.155123,1289298726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33133,,0,33133,
pr-10.trace.gz,enigma,gap,200000003,0.0586006,3412935467,,,,,,,,,,,,,,99.9977,,,,,404,,,,,,,,0.00233849,,,17276082,,,,,,,34814,,0,34814,
pr-10.trace.gz,mirage,gap,200000003,0.0479029,4175114101,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,26416587,,,,,,,34814,,0,34814,
pr-10.trace.gz,srrip,gap,200000003,0.0383095,5220637100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34814,,0,34814,
pr-14.trace.gz,enigma,gap,200000003,0.0586358,3410884334,,,,,,,,,,,,,,99.9975,,,,,425,,,,,,,,0.00246411,,,17247620,,,,,,,34815,,0,34815,
pr-14.trace.gz,mirage,gap,200000003,0.0479286,4172875230,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,26389309,,,,,,,34815,,0,34815,
pr-14.trace.gz,srrip,gap,200000003,0.0383184,5219418392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34815,,0,34815,
pr-3.trace.gz,enigma,gap,200000000,0.0585888,3413618846,,,,,,,,,,,,,,99.9976,,,,,408,,,,,,,,0.00236473,,,17253583,,,,,,,34813,,0,34813,
pr-3.trace.gz,mirage,gap,200000000,0.0479045,4174974425,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,26382354,,,,,,,34813,,0,34813,
pr-3.trace.gz,srrip,gap,200000000,0.0382929,5222896545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34813,,0,34813,
pr-5.trace.gz,enigma,gap,200000003,0.0586275,3411368574,,,,,,,,,,,,,,99.9976,,,,,417,,,,,,,,0.00241812,,,17244789,,,,,,,34808,,0,34808,
pr-5.trace.gz,mirage,gap,200000003,0.0479182,4173775301,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,26394201,,,,,,,34808,,0,34808,
pr-5.trace.gz,srrip,gap,200000003,0.0382943,5222705555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34808,,0,34808,
sssp-10.trace.gz,enigma,gap,200000001,0.330613,604936049,,,,,,,,,,,,,,99.9961,,,,,287,,,,,,,,0.00391412,,,7332423,,,,,,,58068,,0,58068,
sssp-10.trace.gz,mirage,gap,200000001,0.304332,657176080,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9934930,,,,,,,58068,,0,58068,
sssp-10.trace.gz,srrip,gap,200000001,0.340371,587594370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58068,,0,58068,
sssp-14.trace.gz,enigma,gap,200000002,0.33014,605803231,,,,,,,,,,,,,,99.9962,,,,,279,,,,,,,,0.00380636,,,7329845,,,,,,,58148,,0,58148,
sssp-14.trace.gz,mirage,gap,200000002,0.303791,658347114,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9930702,,,,,,,58148,,0,58148,
sssp-14.trace.gz,srrip,gap,200000002,0.339891,588423749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58148,,0,58148,
sssp-3.trace.gz,enigma,gap,200000001,0.329621,606757957,,,,,,,,,,,,,,99.9966,,,,,250,,,,,,,,0.00340692,,,7338008,,,,,,,58226,,0,58226,
sssp-3.trace.gz,mirage,gap,200000001,0.303384,659229759,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9935561,,,,,,,58226,,0,58226,
sssp-3.trace.gz,srrip,gap,200000001,0.339332,589392777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58226,,0,58226,
sssp-5.trace.gz,enigma,gap,200000002,0.330314,605484417,,,,,,,,,,,,,,99.9959,,,,,303,,,,,,,,0.004132,,,7333014,,,,,,,58341,,0,58341,
sssp-5.trace.gz,mirage,gap,200000002,0.303936,658032423,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9936723,,,,,,,58341,,0,58341,
sssp-5.trace.gz,srrip,gap,200000002,0.340011,588216429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58341,,0,58341,
